4.346153833659296036e+08
4.346153819027004838e+08
4.346153833353309035e+08
4.346153831142723560e+08
4.346153834204632044e+08
4.346153836907995343e+08
4.346153835361735225e+08
4.346153835961835980e+08
4.346153836370158792e+08
4.346153839619684219e+08
4.346153836664637923e+08
4.346153840271629095e+08
4.346153847583308220e+08
4.346153838296715617e+08
4.346153834540107250e+08
4.346153844409137964e+08
4.346153841542832255e+08
4.346153841150698066e+08
4.346153865095699430e+08
4.346153845376179218e+08
4.346153842083177567e+08
4.346153855807039142e+08
4.346153843423092365e+08
4.346153844558480382e+08
4.346153859742363095e+08
4.346153859258908033e+08
4.346153843869011402e+08
4.346153849194406271e+08
4.346153847584804893e+08
4.346153847060971856e+08
4.346153840707169175e+08
4.346153843020719886e+08
4.346153838840777278e+08
4.346153839727209210e+08
4.346153838067095876e+08
4.346153837766877413e+08
4.346153835248034000e+08
4.346153833551343679e+08
4.346153834486846328e+08
4.346153832290240526e+08
4.346153827981737852e+08
4.346153834659822583e+08
4.346153835574816465e+08
4.346153829141406417e+08
4.346153833557885289e+08
4.346153827330759168e+08
4.346153831720375419e+08
4.346153828954873681e+08
4.346153834481992722e+08
4.346153828015515804e+08
4.346153839588853121e+08
4.346153834485673308e+08
4.346153835864832401e+08
4.346153840102006793e+08
4.346153832843392491e+08
4.346153838891326785e+08
4.346153841427016258e+08
4.346153841749716401e+08
4.346153841080193520e+08
4.346153843805588484e+08
4.346153844563621283e+08
4.346153843137915730e+08
4.346153847291675210e+08
4.346153849792551398e+08
4.346153853915851116e+08
4.346153858181901574e+08
4.346153852546405792e+08
4.346153840022114515e+08
4.346153849384062290e+08
4.346153856087728739e+08
4.346153863966996074e+08
4.346153862464347482e+08
4.346153857637523413e+08
4.346153850446842313e+08
4.346153857366555333e+08
4.346153855387783051e+08
4.346153853426910639e+08
4.346153854412425160e+08
4.346153851316003203e+08
4.346153851904486418e+08
4.346153854609574080e+08
4.346153855351911783e+08
4.346153848775247335e+08
4.346153848747503161e+08
4.346153848107783198e+08
4.346153846052703261e+08
4.346153846683970690e+08
4.346153846404574513e+08
4.346153836103318334e+08
4.346153840763937831e+08
4.346153844308994412e+08
4.346153839565996528e+08
4.346153841555611491e+08
4.346153839020360112e+08
4.346153821922520995e+08
4.346153844322579503e+08
4.346153844608711600e+08
4.346153835778802633e+08
4.346153837349053025e+08
4.346153832680069804e+08
4.346153846702093482e+08
4.346153846089515090e+08
4.346153846217200756e+08
4.346153840911250710e+08
4.346153836057083011e+08
4.346153843844898939e+08
4.346153841148923039e+08
4.346153849447589517e+08
4.346153845376201868e+08
4.346153847459358573e+08
4.346153850104502439e+08
4.346153850783720016e+08
4.346153852790002227e+08
4.346153855810083747e+08
4.346153850162682533e+08
4.346153853058447242e+08
4.346153860169355869e+08
4.346153853842521310e+08
4.346153860979522467e+08
4.346153862686195970e+08
4.346153864719864726e+08
4.346153857058119774e+08
4.346153859261026382e+08
4.346153866582416296e+08
4.346153870278223157e+08
4.346153867582628727e+08
4.346153855489482284e+08
4.346153850516017079e+08
4.346153860228850245e+08
4.346153855529454350e+08
4.346153859353592396e+08
4.346153857770889997e+08
4.346153860446820855e+08
4.346153856635059118e+08
4.346153856744711399e+08
4.346153854516032934e+08
4.346153854355053306e+08
4.346153852726081610e+08
4.346153853649808764e+08
4.346153851022906899e+08
4.346153851512911916e+08
4.346153850789741874e+08
4.346153849525814056e+08
4.346153846501135826e+08
4.346153839399035573e+08
4.346153847003338933e+08
4.346153854004754424e+08
4.346153851829587817e+08
4.346153839564182758e+08
4.346153837535073757e+08
4.346153843606898189e+08
4.346153855758615732e+08
4.346153846645938754e+08
4.346153852553606033e+08
4.346153852891765237e+08
4.346153849444313645e+08
